구,동,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도
동대문구,전농동,전농SK,59.96,202207,16,82700,22,2000
동대문구,제기동,한신아파트,84.76,202207,18,79000,1,2004
동대문구,답십리동,청계푸르지오시티,18.92,202207,22,14250,3,2015
동대문구,장안동,아르떼하임,29.53,202207,23,27000,9,2019
동대문구,장안동,청명에버아트1차,50.86,202207,23,40800,6,2017
동대문구,이문동,대림e-편한세상,59.958,202207,30,79000,19,2003
동대문구,장안동,다우하임,51.74,202208,4,40000,13,2018
동대문구,장안동,한신아파트,84.9,202208,8,76300,10,1996
동대문구,답십리동,두산,114.97,202208,10,95000,10,2000
동대문구,답십리동,청계지웰,19.525,202208,12,14000,12,2012
동대문구,답십리동,신답극동,105.59,202208,12,67000,1,1987
동대문구,장안동,월튼파크뷰(342-21),46.405,202208,16,28000,12,2016
동대문구,이문동,쌍용,114.35,202208,18,90000,10,2000
동대문구,답십리동,센시티16,14.244,202208,18,10000,16,2013
동대문구,답십리동,센시티16,14.244,202208,20,10000,16,2013
동대문구,휘경동,휘경제이스카이아파트,84.43,202208,20,73000,14,2016
동대문구,답십리동,현대썬앤빌청계,14.82,202208,22,12500,12,2016
동대문구,답십리동,래미안위브,84.98,202208,22,124000,11,2014
동대문구,용두동,래미안 허브리츠,59.98,202208,25,101500,6,2011
동대문구,답십리동,래미안엘파인아파트,84.94,202209,8,81000,13,2011
동대문구,휘경동,주공2,59.13,202209,19,63000,21,2001
동대문구,답십리동,두산,84.83,202209,19,83000,8,2000
동대문구,답십리동,센시티16,14.244,202209,19,10000,16,2013
동대문구,장안동,동대문더퍼스트데시앙,59.8074,202209,28,87000,3,2019
동대문구,이문동,민족통일MJ캠퍼스외대3차,18,202209,30,26400,16,2022
동대문구,장안동,청솔아파트B동,53.79,202210,6,37900,8,2015
동대문구,전농동,동대문롯데캐슬노블레스,84.98,202210,11,120000,17,2018
동대문구,장안동,장안푸르미에,12.6512,202210,13,12500,3,2013
동대문구,휘경동,휘경센트레빌,114.99,202210,18,120000,10,2011
동대문구,용두동,청재제일타운,83.76,202210,30,60000,7,2005
동대문구,답십리동,답십리한화,84.86,202211,1,85000,10,2001
동대문구,용두동,용두두산위브,84.99,202211,1,94000,18,2009
동대문구,답십리동,한일노벨리아,14.76,202211,3,13400,15,2016
동대문구,장안동,U-포그니,59.15,202211,16,39000,5,2016
동대문구,장안동,장안뉴시티,17.63,202211,17,10050,8,2012
동대문구,답십리동,동아,84.72,202211,19,70500,13,2001
동대문구,장안동,장안푸르미에,12.9463,202211,26,12500,6,2013
동대문구,용두동,동대문푸르지오시티(도시형생활주택),30.11,202211,26,37500,6,2016
동대문구,답십리동,힐스테이트청계,84.85,202211,30,120000,26,2018
동대문구,답십리동,래미안위브,84.98,202212,2,97000,4,2014
동대문구,답십리동,래미안위브,84.98,202212,4,102000,20,2014
동대문구,전농동,래미안크레시티,84.96,202212,6,105000,6,2014
동대문구,전농동,래미안크레시티,84.96,202212,9,105000,9,2014
동대문구,장안동,래미안장안,115.681,202212,11,93000,12,2003
동대문구,장안동,한신아파트,84.9,202212,16,60000,15,1996
동대문구,용두동,용두두산위브,59.99,202212,17,76600,13,2009
동대문구,장안동,래미안장안2차,81.05,202212,20,86000,6,2007
동대문구,휘경동,동성,25.34,202212,21,32800,6,2001
동대문구,장안동,장안현대홈타운(336),84.87,202212,22,74500,10,2003
동대문구,답십리동,래미안미드카운티,84.97,202212,23,103000,12,2019
동대문구,전농동,래미안크레시티,84.96,202212,25,110000,11,2014
동대문구,이문동,대림e-편한세상,84.972,202212,31,76500,11,2003
동작구,상도동,건영,32.8,202201,15,62000,8,1997
동작구,상도동,쌍용스윗닷홈,59.578,202201,20,100700,9,2003
동작구,사당동,삼호그린,84.72,202201,24,100000,2,1999
동작구,상도동,상도2차갑을명가,84.33,202201,24,70000,5,2006
동작구,상도동,힐스테이트 상도 프레스티지,84.951,202202,5,159700,13,2013
동작구,흑석동,흑석동양아파트,59.511,202202,9,92500,5,2003
동작구,흑석동,한강현대,66.225,202202,11,150000,14,1988
동작구,대방동,드림빌라트,73.49,202202,12,56000,3,2001
동작구,상도동,중앙하이츠빌,84.9883,202202,15,123500,7,2003
동작구,사당동,사당자이,114.94,202202,16,129000,22,1999
동작구,사당동,사당휴브리지(206-127),12.81,202202,16,15500,11,2015
동작구,신대방동,보라매파크빌,84.77,202202,19,115000,12,2002
동작구,대방동,(99-1),71.025,202202,19,53500,5,2001
동작구,사당동,경남아너스빌(대아3),42.63,202202,21,76000,11,1998
동작구,대방동,주공2,51.66,202203,4,84500,14,1995
동작구,상도동,두산위브트레지움2차,84.9988,202203,4,153500,15,2016
동작구,사당동,경남아너스빌1차,59.9,202203,5,82500,14,1997
동작구,상도1동,현진베스트빌,82,202203,7,55500,2,2003
동작구,사당동,두산위브트레지움,59.773,202203,8,130000,15,2011
동작구,대방동,대림아파트,164.79,202203,11,198000,14,1993
동작구,노량진동,신동아리버파크,84.88,202203,15,126000,14,2001
동작구,상도동,상도2차갑을명가,84.33,202203,16,79500,12,2006
동작구,대방동,경남아너스빌,84.805,202203,19,130000,10,2006
동작구,상도동,건영(103동-106동),84.94,202203,19,110000,14,1997
동작구,사당동,삼호그린,59.96,202203,21,83500,8,1999
동작구,상도동,건영,114.96,202203,28,128000,16,1997
동작구,상도동,두산위브트레지움2차,84.9736,202204,1,160000,16,2016
동작구,사당동,르메이에르,59.4,202204,2,80000,16,2001
동작구,사당동,사당자이,84.49,202204,4,105300,3,1999
동작구,흑석동,흑석한강센트레빌Ⅱ,84.99,202204,5,160000,6,2012
동작구,흑석동,한강현대,66.225,202204,6,150000,10,1988
동작구,상도동,원,84.74,202204,7,63000,2,2006
동작구,상도동,현대(관악),58.59,202204,8,81000,14,1992
동작구,상도동,포스코더샵,152.222,202204,11,125000,6,2007
동작구,대방동,성원,84.32,202204,12,95000,12,1994
동작구,상도동,현산푸른숲,122.92,202204,14,85500,4,2007
동작구,사당동,사당우성2,84.66,202204,15,148000,15,1993
동작구,흑석동,한강현대,66.225,202204,15,154000,6,1988
동작구,흑석동,아크로리버하임,84.7536,202204,16,248000,10,2019
동작구,신대방동,신동아,48.18,202204,16,58000,10,1993
동작구,사당동,제일,60.03,202204,16,89000,7,1987
동작구,신대방동,한성,59.87,202204,17,89000,8,1995
동작구,상도동,씨티아모리움,15.5895,202204,20,16000,3,2012
동작구,상도동,힐스테이트 상도 센트럴파크,84.6099,202204,21,162900,16,2012
동작구,사당동,신동아4,59.89,202204,22,100800,3,1993
동작구,노량진동,우성,59.82,202204,23,104500,13,1997
동작구,상도동,씨티아모리움,12.7071,202204,23,11000,4,2012
동작구,사당동,신동아4,118.25,202204,25,160000,12,1993
동작구,대방동,보라매코오롱하늘채,84.7,202204,27,110000,18,2005
동작구,대방동,대림아파트,84.92,202204,29,159500,7,1993
동작구,사당동,사당우성3,59.89,202204,29,119000,13,1993
동작구,상도동,포스코더샵,84.992,202204,30,136000,1,2007
동작구,상도동,래미안상도3차,114.97,202205,2,155000,5,2004
동작구,상도동,중앙하이츠빌,123.6025,202205,9,149500,20,2003
동작구,상도동,래미안상도3차,59.97,202205,9,125000,4,2004
동작구,노량진동,신동아리버파크,114.75,202205,10,120000,11,2001
동작구,사당동,극동(105),109.7,202205,11,122000,8,1993
동작구,신대방동,보라매자이더포레스트,59.9365,202205,11,115000,15,2021
동작구,사당동,사당우성3,59.89,202205,11,111000,7,1993
동작구,노량진동,메가스터디타워,21.746,202205,14,24000,16,2015
동작구,상도동,건영,32.8,202205,16,61500,12,1997
동작구,상도1동,노블리움,84.7,202205,16,44000,5,2003
동작구,흑석동,롯데캐슬에듀포레,59.8718,202205,17,141000,6,2018
동작구,흑석동,롯데캐슬에듀포레,59.8718,202205,17,141000,6,2018
동작구,상도동,상도갑을명가1차,84.8,202205,19,74000,8,2006
동작구,상도동,상도동삼호아파트,114.63,202205,19,114500,10,1994
동작구,상도동,상도동삼호아파트,84.52,202205,20,67900,14,1994
동작구,상도동,상도2차갑을명가,84.33,202205,20,78800,9,2006
동작구,사당동,롯데캐슬,155.6,202205,21,160000,11,2003
동작구,상도동,중앙,76.98,202205,21,49700,4,2002
동작구,상도동,상도동삼호아파트,114.63,202205,21,113000,15,1994
동작구,대방동,보라매코오롱하늘채,84.7,202205,24,103500,8,2005
동작구,상도동,상도휴엔하임,14.7,202205,24,13500,3,2016
동작구,대방동,주공2,58.65,202205,28,106500,5,1995
동작구,사당동,사당휴브리지(206-127),12.42,202205,31,14500,11,2015
동작구,흑석동,흑석한강푸르지오,59.84,202206,1,146000,4,2012
동작구,대방동,그린힐,74.47,202206,1,62000,3,2003
동작구,본동,삼성래미안,114.9855,202206,2,149000,7,2004
동작구,대방동,보라매센트럴타운,16.9036,202206,8,26500,6,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27550,8,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,10,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27800,9,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27400,7,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,26450,4,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27400,7,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,11,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27400,7,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,25400,2,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,25900,3,2021
동작구,대방동,보라매센트럴타운,16.9036,202206,8,27000,9,2021
동작구,대방동,보라매센트럴타운,16.9036,202206,8,26500,5,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,26450,4,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,10,2021
동작구,대방동,보라매센트럴타운,16.9036,202206,8,25150,3,2021
동작구,대방동,보라매센트럴타운,16.9036,202206,8,27000,10,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27800,10,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,10,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,25900,3,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,9,2021
동작구,대방동,보라매센트럴타운,16.9036,202206,8,27000,10,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,10,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,25350,2,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,25950,3,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27550,8,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27550,7,2021
동작구,대방동,보라매센트럴타운,16.9036,202206,8,26500,5,2021
동작구,대방동,보라매센트럴타운,17.7132,202206,8,29100,11,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,25900,3,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27400,8,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27550,12,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,9,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27800,9,2021
동작구,대방동,보라매센트럴타운,16.9036,202206,8,26500,6,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,11,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27400,8,2021
동작구,대방동,보라매센트럴타운,17.3185,202206,8,27700,10,2021
동작구,대방동,보라매센트럴타운,16.9036,202206,8,26500,6,2021
동작구,사당동,사당롯데캐슬골든포레,84.9787,202206,10,110200,14,2021
동작구,사당동,극동(105),84.32,202206,10,107000,1,1993
동작구,사당동,래미안로이파크,84.98,202206,11,173000,16,2018
동작구,흑석동,롯데캐슬에듀포레,59.8718,202206,12,150000,9,2018
동작구,대방동,아데나339,13.58,202207,22,12250,7,2012
동작구,사당동,제일,60.03,202207,28,84000,2,1987
동작구,상도동,상도휴엔하임,14.7,202207,30,14700,9,2016
동작구,사당동,제일,60.03,202208,5,90000,8,1987
동작구,상도동,힐스테이트 상도 센트럴파크,59.7754,202208,8,115000,10,2012
동작구,신대방동,보라매나산스위트,219.51,202208,17,190000,23,1996
동작구,사당동,극동(105),46.75,202208,24,63000,4,1993
동작구,사당동,사당우성3,59.89,202208,25,101000,7,1993
동작구,흑석동,해가든,116.04,202208,25,154000,11,2010
동작구,대방동,대림아파트,59.84,202208,26,110000,5,1993
동작구,상도동,힐스테이트 상도 센트럴파크,84.6099,202209,1,125000,15,2012
동작구,노량진동,우성,84.96,202209,2,106000,8,1997
동작구,사당동,해맑은,47.85,202209,4,24000,5,2003
동작구,대방동,대방동현대,84.96,202209,15,94500,17,1994
동작구,노량진동,신동아리버파크,59.67,202209,17,82000,16,2001
동작구,상도동,청운,50.37,202209,29,23000,5,1994
동작구,상도동,쌍용스윗닷홈,59.578,202209,29,88000,7,2003
동작구,노량진동,우성,124.77,202209,30,111000,16,1997
동작구,대방동,아데나339,15.36,202210,7,12700,3,2012
동작구,사당동,신동아5,59.67,202210,8,85000,10,1998
동작구,상도동,이수브라운스톤상도(527-0),59.91,202210,8,108500,14,2007
동작구,사당동,사당휴브리지(206-127),12.49,202210,21,14500,8,2015
동작구,상도동,상도휴엔하임,14.7,202210,24,14000,6,2016
동작구,사당동,삼호그린,59.58,202211,9,70000,7,1999
동작구,사당동,사당자이,114.94,202211,10,115000,1,1999
동작구,사당동,사당우성3,59.89,202211,29,90000,5,1993
동작구,사당동,신동아4,59.89,202211,30,77900,1,1993
동작구,신대방동,경남교수,113.93,202212,3,110000,20,2001
동작구,노량진동,우성,84.96,202212,17,90000,11,1997
동작구,흑석동,롯데캐슬에듀포레,84.9912,202212,19,150000,15,2018
동작구,신대방동,경남교수,84.94,202212,31,86500,20,2001
동작구,상도동,힐스테이트 상도 센트럴파크,84.6099,202212,31,115000,5,2012
마포구,상수동,신구강변연가,187.426,202201,4,250000,15,2004
마포구,노고산동,신촌포스빌,32.34,202201,4,27000,15,2004
마포구,신공덕동,대우메트로디오빌,49.97,202201,5,71000,27,2005
마포구,현석동,래미안웰스트림,114.99,202201,9,202500,2,2016
마포구,대흥동,마포태영,84.77,202201,15,175000,11,1999
마포구,창전동,마포웨스트리버태영데시앙,84.391,202201,15,144300,1,2019
마포구,망원동,광남캐스빌B,65.5,202201,15,40000,7,2002
마포구,도화동,한화오벨리스크,49.87,202201,19,79500,11,2004
마포구,도화동,한화오벨리스크,38.88,202201,20,59500,10,2004
마포구,염리동,우리파크아파트,22.18,202201,24,60000,4,2021
마포구,염리동,우리파크아파트,22.04,202201,24,60000,4,2021
마포구,염리동,우리파크아파트,19.71,202201,24,60000,4,2021
마포구,염리동,우리파크아파트,19.72,202201,24,60000,3,2021
마포구,창전동,신촌태영데시앙,84.97,202201,24,127000,6,2003
마포구,망원동,스카이캐슬,45.18,202201,27,54500,2,2019
마포구,아현동,공덕자이,59.99,202201,27,150000,6,2015
마포구,연남동,코오롱,59.76,202201,28,102000,7,2003
마포구,노고산동,신촌포스빌,32.34,202202,5,27500,11,2004
마포구,하중동,한강밤섬자이,132.54,202202,7,200000,4,2010
마포구,공덕동,공덕현대,51.62,202202,11,92000,3,1989
마포구,상암동,상암월드컵파크7단지,84.74,202202,12,135000,8,2005
마포구,서교동,대우미래사랑,34.29,202202,14,29700,9,2005
마포구,아현동,삼환나띠르빌,84.9,202202,15,115000,2,2003
마포구,마포동,비체힐리버뷰,16.6071,202202,15,11400,2,2012
마포구,도화동,현대홈타운,113.25,202202,15,151500,9,2000
마포구,노고산동,현대벤처빌,34.64,202202,23,25800,4,2002
마포구,신공덕동,신공덕래미안2차,84.73,202202,26,129000,13,2000
마포구,망원동,솔루체2차아파트,48.31,202202,28,69000,5,2022
마포구,신공덕동,공덕프로포즈Ⅱ,14.03,202203,2,16100,17,2015
마포구,신공덕동,신공덕래미안2차,59.48,202203,2,104000,4,2000
마포구,성산동,성산시영(유원),59.43,202203,9,126000,6,1986
마포구,서교동,대우미래사랑,34.29,202203,12,29700,10,2005
마포구,공덕동,래미안공덕4차,59.9,202203,17,143000,6,2005
마포구,망원동,신부파스카4차,75.42,202203,17,85700,13,2004
마포구,망원동,미원2,59.79,202203,17,66000,1,1997
마포구,도화동,고려,81.72,202203,18,94300,14,1984
마포구,성산동,성산시영(유원),59.43,202203,18,124500,6,1986
마포구,공덕동,솔리스타,14.29,202203,19,16500,15,2018
마포구,공덕동,공덕3삼성래미안,84.98,202203,19,170000,16,2004
마포구,공덕동,공덕3삼성래미안,84.98,202203,19,170000,16,2004
마포구,대흥동,마포태영,114.93,202203,20,194500,21,1999
마포구,토정동,한강삼성,59.97,202203,22,117000,6,1997
마포구,공덕동,래미안공덕4차,59.9,202203,23,143000,11,2005
마포구,공덕동,공덕1삼성래미안,84.94,202203,23,156000,13,1999
마포구,연남동,코오롱,84.936,202203,24,120000,6,2003
마포구,마포동,비체힐리버뷰,16.5186,202203,28,14580,6,2012
마포구,성산동,성산시영(대우),50.03,202203,28,107000,11,1986
마포구,신공덕동,대우메트로디오빌,34.39,202203,29,45500,26,2005
마포구,상암동,상암월드컵파크3단지,84.94,202204,4,110000,5,2003
마포구,망원동,신부파스카4차,84.62,202204,4,80000,7,2004
마포구,성산동,부림베스트빌,83.41,202204,5,68000,4,2002
마포구,도화동,도화동현대,54.72,202204,7,105000,13,1996
마포구,공덕동,공덕더샵,84.9902,202204,13,177000,18,2018
마포구,마포동,비체힐리버뷰,18.7586,202204,14,14000,6,2012
마포구,망원동,대림1,84.96,202204,16,127300,16,2002
마포구,창전동,중앙하이츠101동,57.86,202204,16,55000,3,2007
마포구,대흥동,마포태영,84.77,202204,19,173000,17,1999
마포구,아현동,마포래미안푸르지오3단지,59.9656,202204,22,150000,4,2014
마포구,망원동,한강그린1차아파트,60.04,202204,23,60000,2,2011
마포구,노고산동,현대벤처빌,34.64,202204,26,26000,4,2002
마포구,마포동,비체힐리버뷰,14.5586,202204,26,14000,7,2012
마포구,대흥동,마포태영,59.4,202204,27,130000,12,1999
마포구,성산동,성산시영(선경),50.54,202204,28,115800,13,1986
마포구,염리동,염리삼성래미안,114.48,202204,30,171000,10,2001
마포구,신공덕동,신공덕래미안3차,59.96,202204,30,132000,21,2003
마포구,현석동,래미안웰스트림,84.96,202205,1,180000,11,2016
마포구,성산동,성산시영(대우),50.03,202205,3,106000,7,1986
마포구,노고산동,신촌포스빌,32.34,202205,4,27500,14,2004
마포구,염리동,상록,58.71,202205,5,88000,4,1997
마포구,도화동,한화오벨리스크,75.72,202205,5,120000,23,2004
마포구,대흥동,마포태영,59.4,202205,6,124500,19,1999
마포구,중동,백명TRENDYAPT,107.17,202205,6,80000,4,2004
마포구,성산동,성산월드타운대림,117.898,202205,6,128000,8,2004
마포구,연남동,대명,59.99,202205,7,83000,7,1995
마포구,창전동,창전래미안,114.82,202205,9,130000,5,1998
마포구,도화동,우성,141.515,202205,10,182000,3,1991
마포구,망원동,참존1차(419-3),63.08,202205,11,65000,6,2005
마포구,염리동,마포프레스티지자이,42.9683,202205,12,116000,3,2021
마포구,합정동,펠리스아트빌,99.6,202205,12,98000,2,2003
마포구,성산동,한림101동,80.14,202205,13,69000,6,2004
마포구,상암동,상암월드컵파크2단지,59.92,202205,13,110000,6,2003
마포구,공덕동,공덕1삼성래미안,59.74,202205,14,129000,4,1999
마포구,성산동,성산시영(대우),50.03,202205,16,102000,10,1986
마포구,대흥동,마포태영,59.4,202205,18,127000,16,1999
마포구,마포동,강변한신코아,77.22,202205,19,91000,9,1992
마포구,상암동,상암월드컵파크5단지,104.69,202205,20,124000,6,2005
마포구,상암동,DMC상암센트럴파크2단지,51.98,202205,24,84500,8,2009
마포구,염리동,마포프레스티지자이,59.9213,202205,25,141000,7,2021
마포구,공덕동,공덕3삼성래미안,59.97,202205,25,148000,3,2004
마포구,창전동,신촌금호,84.87,202205,26,94000,2,2001
마포구,창전동,신촌태영데시앙,84.97,202205,28,120000,11,2003
마포구,신공덕동,신공덕1차삼성래미안1아파트,59.76,202205,28,128000,18,2000
마포구,도화동,우성,141.515,202205,30,170000,14,1991
마포구,아현동,마포래미안푸르지오4단지,84.8919,202205,31,187500,17,2014
마포구,망원동,솔루체,54.13,202206,2,73000,4,2021
마포구,연남동,코오롱,59.76,202206,4,103000,8,2003
마포구,상수동,신구강변연가,152.336,202206,6,220000,11,2004
마포구,도화동,삼성,84.985,202206,7,162000,4,1997
마포구,서교동,센트레,81.35,202206,7,62000,2,2002
마포구,상암동,상암월드컵파크6단지,84.53,202206,9,124000,13,2005
마포구,공덕동,공덕3삼성래미안,84.98,202206,11,159700,6,2004
마포구,아현동,서서울삼성,48.92,202206,13,81000,16,1998
마포구,마포동,비체힐리버뷰,18.2771,202206,16,15000,1,2012
마포구,상암동,상암월드컵파크9단지,84.98,202206,24,105000,3,2010
마포구,대흥동,서희스타힐스,12.85,202207,5,21200,12,2014
마포구,망원동,동보프리미아,63.02,202207,14,60000,10,2004
마포구,상암동,상암월드컵파크7단지,84.45,202207,23,114000,4,2005
마포구,서교동,대우미래사랑,34.29,202207,26,31700,8,2005
마포구,서교동,에덴지우,70.91,202208,13,64500,7,2011
마포구,성산동,삼우캐슬,71.04,202208,16,52000,3,2008
마포구,도화동,우성,68.94,202208,18,118000,14,1991
마포구,아현동,마포래미안푸르지오2단지,114.7267,202208,19,220000,23,2014
마포구,아현동,마포래미안푸르지오4단지,59.9656,202208,26,145000,7,2014
마포구,염리동,마포자이,84.692,202208,27,160000,1,2003
마포구,합정동,현대하이츠,35.29,202209,20,53000,7,2004
마포구,염리동,상록,58.71,202209,26,70000,15,1997
마포구,신공덕동,대우메트로디오빌,35.14,202210,1,42500,27,2005
마포구,대흥동,신촌그랑자이(1단지),84.98,202210,6,160000,12,2020
마포구,공덕동,래미안공덕5차,113.866,202210,8,187000,14,2011
마포구,공덕동,래미안공덕5차,84.851,202210,15,153000,5,2011
마포구,공덕동,래미안공덕5차,84.851,202210,15,152000,5,2011
마포구,도화동,삼성,114.74,202210,24,132000,11,1997
마포구,연남동,코오롱,84.936,202210,29,115000,10,2003
마포구,상암동,상암월드컵파크2단지,59.92,202211,10,80000,13,2003
마포구,성산동,삼익플라주서교2차,81.09,202211,15,53000,6,2007
마포구,상수동,신구강변연가,152.336,202211,18,215000,12,2004
마포구,성산동,현대하이츠아파트,84.7,202211,18,82000,5,2007
마포구,염리동,상록,57.88,202211,19,68000,13,1997
마포구,염리동,우리파크아파트,22.92,202211,28,61000,1,2021
마포구,아현동,마포래미안푸르지오3단지,59.9656,202211,29,113000,7,2014
마포구,망원동,신부파스카5차,37.21,202212,8,34800,5,2013
마포구,공덕동,래미안공덕4차,59.9,202212,10,102000,9,2005
마포구,도화동,삼성,136.65,202212,20,128000,17,1997
마포구,성산동,성산시영(대우),50.03,202212,24,79000,2,1986
마포구,중동,마포중동현대,59.88,202212,26,81500,20,2001
마포구,현석동,반도유보라아일랜드,122.6843,202212,30,195000,6,2008
서대문구,홍은동,북한산두산위브,84.98,202201,7,101000,17,2020
서대문구,북아현동,신촌푸르지오,109.0901,202201,8,175000,6,2015
서대문구,홍제동,유원하나,72.34,202201,15,65000,18,1996
서대문구,연희동,연희파크푸르지오,59.9835,202201,25,108000,6,2018
서대문구,홍은동,유원,84.6,202201,26,69000,12,1987
서대문구,연희동,대우푸르지오,84.706,202201,28,99500,6,2002
서대문구,북아현동,e편한세상신촌1단지,59.85,202201,29,147000,17,2018
서대문구,홍제동,홍제센트럴IPARK,84.9602,202202,3,129000,3,2020
서대문구,홍제동,인왕,70.68,202202,9,56000,4,1968
서대문구,홍은동,풍림1차,56.61,202202,11,59200,5,1988
서대문구,남가좌동,DMC파크뷰자이2단지,84.968,202202,11,130000,3,2015
서대문구,남가좌동,DMC센트럴아이파크,59.99,202202,14,109500,5,2018
서대문구,연희동,대우푸르지오,114.705,202202,15,129000,15,2002
서대문구,대현동,럭키대현,59.7,202202,18,50000,15,1999
서대문구,남가좌동,DMC파크뷰자이3단지,59.981,202203,2,108500,9,2015
서대문구,대현동,럭키대현,121.6,202203,3,129500,3,1999
서대문구,북아현동,두산,59.96,202203,3,95000,11,1999
서대문구,홍제동,홍제한양,60.06,202203,5,79600,5,1993
서대문구,홍제동,홍제삼성래미안,60,202203,5,71000,4,2001
서대문구,홍은동,두산,84.84,202203,5,76000,7,1997
서대문구,남가좌동,디엠씨엘가,30.36,202203,11,32000,5,2017
서대문구,홍제동,에이원,58.66,202203,12,46800,7,2015
서대문구,현저동,독립문극동(200-0),84.87,202203,21,120000,21,1998
서대문구,남가좌동,남가좌동현대,59.4,202203,21,82700,8,1999
서대문구,홍제동,청구1차,84.78,202203,22,107500,5,1994
서대문구,충정로3가,동호,79.52,202203,22,115000,4,2003
서대문구,홍제동,청구1차,84.78,202203,25,111000,18,1994
서대문구,천연동,천연뜨란채,55.82,202203,26,98000,18,2006
서대문구,창천동,연대JK,24.09,202203,28,18000,5,2012
서대문구,대현동,신촌자이엘라,25.21,202203,31,28000,23,2014
서대문구,남가좌동,DMC파크뷰자이2단지,84.909,202203,31,134000,15,2015
서대문구,냉천동,돈의문센트레빌,84.99,202203,31,149000,10,2011
서대문구,북아현동,조은2차,73.81,202204,6,115000,4,2004
서대문구,홍제동,홍제한양,60.06,202204,7,78000,2,1993
서대문구,충정로3가,충정리시온,44.88,202204,8,57900,14,2004
서대문구,연희동,충우,38.61,202204,11,27800,6,2003
서대문구,홍제동,홍제원현대(459-0),59.93,202204,12,79000,17,2000
서대문구,홍은동,유원,54.54,202204,13,53000,1,1987
서대문구,홍제동,마체스터,140.51,202204,15,60000,2,2008
서대문구,홍제동,홍제센트럴IPARK,59.9728,202204,18,130000,3,2020
서대문구,창천동,씨밀레,82.65,202204,19,70000,4,2004
서대문구,남가좌동,DMC센트레빌,84.87,202204,20,115000,2,2009
서대문구,북아현동,e편한세상신촌4단지,84.82,202204,20,160000,2,2018
서대문구,충정로3가,미동,55.57,202204,20,48000,5,1969
서대문구,충정로3가,충정리시온,38.7,202204,30,41700,9,2004
서대문구,남가좌동,DMC에코자이,59.79,202204,30,110000,3,2019
서대문구,북아현동,e편한세상신촌3단지,59.96,202205,1,133000,2,2018
서대문구,연희동,시민,63.6,202205,4,22500,4,1978
서대문구,홍제동,홍제헤렌,59.64,202205,7,51500,7,2018
서대문구,냉천동,돈의문센트레빌,114.98,202205,14,171000,9,2011
서대문구,북아현동,두산,59.96,202205,14,96000,8,1999
서대문구,북아현동,성우아파트,84.48,202205,14,123000,5,2005
서대문구,홍은동,미건스카이빌,84.92,202205,14,53500,3,2003
서대문구,홍제동,홍제한양,60.06,202205,16,77000,9,1993
서대문구,홍제동,홍제원현대(459-0),59.93,202205,16,65000,15,2000
서대문구,북아현동,비버리힐,129.22,202205,16,80000,7,2005
서대문구,합동,에스케이뷰,59.956,202205,17,115000,14,2008
서대문구,대현동,파라타워,16.299,202205,18,23000,6,2020
서대문구,남가좌동,남가좌동현대,59.4,202205,20,81000,15,1999
서대문구,홍제동,홍제삼성래미안,60,202205,20,75000,4,2001
서대문구,북아현동,e편한세상신촌1단지,84.93,202205,21,165000,16,2018
서대문구,북아현동,e편한세상신촌1단지,84.93,202205,21,150000,6,2018
서대문구,연희동,연희궁,42.38,202205,23,12000,4,1972
서대문구,홍제동,청구3차,59.4,202205,24,73000,7,2001
서대문구,홍제동,홍제센트럴IPARK,84.9728,202205,24,135000,14,2020
서대문구,대현동,파라타워,15.792,202205,25,23600,7,2020
서대문구,연희동,연희파크푸르지오,84.4317,202205,27,114500,3,2018
서대문구,천연동,천연뜨란채,57.78,202205,28,98000,8,2006
서대문구,남가좌동,DMC파크뷰자이1단지,84.971,202205,29,131000,4,2015
